,Source,Expected,Predicted
1912,"I have literally had to walk all the way, but I have arrived in time...'","Ho fatto tutta la strada positivamente a piedi, ma sono arrivato in tempo.","Ho fatto venire a sedere tutto , ma ho fatto in tempo ..."
1913,"She was sitting on a trunk and making some arrangements with one of the maids, sorting a pile of differently coloured dresses that hung over the backs of chairs or lay on the floor.","Sedeva su di un baule e dava disposizioni a una donna, scegliendo fra mucchi di abiti di vario colore distribuiti sulle spalliere delle seggiole e sul pavimento.","Era seduto accanto a un cavallo e a con le donne , con le donne , e con le finestre , si di fiori e di ."
1914,While on his way he did not again think about what he should do.,Per tutto il viaggio non pensò più a quello che doveva fare.,Mentre egli non si sentiva di nuovo a pensare che cosa sa quello che sa .
1915,"Last came a little feeble, squeaking voice, ('That's Bill,' thought Alice,) 'Well, I hardly know--No more, thank ye; I'm better now--but I'm a deal too flustered to tell you--all I know is, something comes at me like a Jack-in-the-box, and up I goes like a sky-rocket!'","Finalmente si sentì una vocina esile e stridula (— Guglielmo, — pensò Alice): — Veramente, non so. Basta, grazie, ora mi sento meglio... ma son troppo agitato per raccontarvelo... tutto quello che mi ricordo si è qualche cosa come un babau che m'ha fatto saltare in aria come un razzo!","— Ho un po ' di , , — disse Alice , — che non so mai , se ne ho più , se ne ho più , sono meglio : — Sì , sono molto meglio che vi sia una , e che ti farò fare una ! — aggiunse il cielo ."
1916,"If he liked the majestic, she was the very type of majesty: then she was accomplished, sprightly. Most gentlemen would admire her, I thought; and that he _did_ admire her, I already seemed to have obtained proof: to remove the last shade of doubt, it remained but to see them together.","Se amava le bellezze maestose, Bianca poteva essere un ideale e generalmente doveva essere ammirata. Per sapere se gli piaceva, dovevo vederli insieme.","Se gli piaceva , ella si , il Re , e poi , dopo aver i vostri occhi , si , e allora mi parve che il momento di , e che la era stata , non era stata ."
1917,"""Thank you, John.","— Grazie, John, — ripresi.","— Grazie , Saint - John ."
1918,"'Well, is there any game?' asked Oblonsky of Levin scarcely giving himself time to say a word of greeting to everybody. 'He and I have the cruellest intentions...","— Be’, com’è la caccia? — chiese a Levin Stepan Arkad’ic che aveva appena fatto in tempo a salutare tutti. — Ecco, io e lui abbiamo le intenzioni più feroci.","— Ebbene , c ’ è un ? — disse Stepan Arkad ’ ic a Levin , senza aver detto a Levin , a un momento di parole . — E io ho fatto i suoi rapporti con tutti , e i suoi rapporti con i suoi rapporti ..."
1919,"We prepared immediately to sail, but did not weigh that night.","Ci preparammo a salpare, ma non levammo l’âncora in quella notte.","subito il mare , ma non si poteva ."
1920,"'In the stables, saddling.'","— Nella scuderia, sta sellando.","— In chiesa , la servitù ."
1921,"'You've got it on,' Kuzma replied with a quiet smile.",— La camicia l’avete indosso — aveva risposto Kuz’ma con un sorriso tranquillo.,"— Vi siete venuto , ma , sorridendo , con un sorriso ."
1922,"O bad!”—“What’s the matter, Friday?” says I. “O yonder there,” says he, “one, two, three canoes; one, two, three!”","Gran disgrazia! gran disgrazia! egli sclamava. — Che è stato, Venerdì? — Ah! laggiù venuti uno, due, tre canotti, uno, due, tre canotti venuti là.»","di nuovo il mio moschetto , Venerdì che gli in piedi . — « « , Venerdì , Venerdì , Venerdì , Venerdì , Venerdì , Venerdì , Venerdì , Venerdì , Venerdì , Venerdì , Venerdì , Venerdì di !"
1923,I have had dealings with him positively and finally.',Ho avuto un affare con lui «positivamente e definitivamente».,Io ho fatto bene a questo lavoro e a lui .
1924,"""Such is the sole conjugal embrace I am ever to know--such are the endearments which are to solace my leisure hours!","— Ecco mia moglie, — disse, — ecco i soli amplessi coniugali che mi sono riserbati, ecco le carezze che debbono addolcire le mie ore di riposo.","— È stato il diritto di , perché sono così che sono le mie ore sono ."
1925,"The prophet we like is the old man who, on the particularly gloomy-looking morning of some day when we particularly want it to be fine, looks round the horizon with a particularly knowing eye, and says:","Il profeta che piace a noi è quel vecchio il quale, la mattina d’un giorno particolarmente fosco, che noi vogliamo sia bello, guarda in giro l’orizzonte con uno sguardo di speciale intelligenza, e dice:","L ’ che ci si è il vecchio , che , in cui , in quel giorno , si in un giorno , si deve essere un ’ altra parte di un ’ altra parte , si dice con un ’ espressione di gioia ."
1926,"Beyond a snow-covered roof he could see a gilt fretwork cross adorned with chains on the dome of a church and above it the three-cornered constellation of the Charioteer with the bright yellow star Capella. He looked now at the cross, now at the star, and inhaled the fresh frosty air which flowed with a regular current into the room, following, as in a dream, the images and memories that arose in his fancy.","Egli guardava ora la croce, ora la costellazione, aspirando l’aria gelata che entrava con uniformità in camera, e seguiva, come in sogno, le immagini e i ricordi che gli sorgevano nella mente. Dopo le tre, notò dei passi nel corridoio e guardò dalla porta.","Un di un , il quale si poteva un , con un di città , con un ’ altezza della chiesa di , e di sotto il quale si voltò verso di lui , con la luce di , ora , ora con la luce rossa , che , in un angolo , si era , si sentì che un attimo , con un sogno , con la sua luce , si , con un sogno , si era , con un sogno , che si era in un sogno , si , con un sogno , e si , come un sogno , in un sogno , con un sogno , con la sua figura di cui si era in cui si era in cui si era , in un sogno , in un sogno , in un sogno ."
1927,"At this moment the King, who had been for some time busily writing in his note-book, cackled out 'Silence!' and read out from his book, 'Rule Forty-two. All persons more than a mile hight to leave the court.'","Allora il Re, che era stato occupatissimo a scrivere nel suo taccuino, gridò: — Silenzio! — e lesse dal suo libriccino: “Norma quarantaduesima: — Ogni persona, la cui altezza supera il miglio deve uscire dal tribunale.”","In quel momento il Re , che aveva fatto a un momento per il suo libro , in un libro , , e si mise a leggere , a leggere il libro , che non si a un miglio da un miglio da un miglio ."
1928,"'I've been to a day-school, too,' said Alice; 'you needn't be so proud as all that.'","Anch'io andavo a scuola ogni giorno, — disse Alice; — non serve inorgoglirsi per così poco.","— Sono stato stato una scuola di scuola , — disse Alice , — che non si così come non si può essere così così ."
1929,"There was the stile before me--the very fields through which I had hurried, blind, deaf, distracted with a revengeful fury tracking and scourging me, on the morning I fled from Thornfield: ere I well knew what course I had resolved to take, I was in the midst of them.","Davanti a me stavano le staccionate che avevo varcate la mattina in cui, sorda, cieca, barcollante, me ne ero allontanata, come se fossi inseguita da una furia vendicatrice. Ero già in mezzo ai campi.",""" Vi ero per me , per i campi , che avevo , il di un , di , di me , di aver fatto il giorno , di aver fatto il tempo di andare a Thornfield ."
1930,'Yes! But I demand that the external conditions of propriety shall be observed till' – his voice trembled – 'till I take measures to safeguard my honour and inform you of them.',"— Già, ma io pretendo l’osservanza delle forme esteriori fino al momento in cui — e qui la voce gli tremò — non avrò prese le misure necessarie per difendere il mio onore e ve le avrò comunicate.","— Sì , ma io , che le idee della sua vita sono in cui si la voce delle sue parole . — , io , a il mio onore , e vi ho fatto il mio dovere ."
1931,"He struggled violently, but whoever had got hold of him seemed to be a perfect Hercules in strength, and all his efforts to escape were unavailing.","Egli lottò violentemente, ma chi l’aveva abbrancato doveva essere un perfetto Ercole, e tutti gli sforzi di Harris per sfuggirgli furono assolutamente vani.","Egli si sentiva , ma che non gli era in una forza di , e tutti i suoi pensieri erano ."
1932,"I felt rather confused at being the object of more attention than I had ever before received, and, that too, shown by my employer and superior; but as she did not herself seem to consider she was doing anything out of her place, I thought it better to take her civilities quietly.","Ero confusa da tante attenzioni che mi venivano prodigate da un superiore, ma siccome pareva che ella non facesse nulla di straordinario, pensai che era meglio accogliere tranquillamente quelle cortesie.","Mi parve difficile che il più che la sua vita non aveva mai visto che , e che , per quanto a volte , si fosse stata , con la mia volontà , non mi si poteva , ma che non si fosse possibile di pensare a nulla di più che non mi avrebbe potuto ."
1933,"Oh dear, what nonsense I'm talking!'",“Poveretta me! quante sciocchezze dico!”,"Ah , che sciocchezza !"
1934,"But we came here in early spring and lived quite alone, and we shall live alone again. I don't wish for anything better.","Ma siamo arrivati al principio della primavera, abbiamo vissuto completamente soli e vivremo soli, e io non desidero nulla di meglio.","Ma noi ci siamo stati già già più sola , e ci ancora più di nuovo ."
1935,"'Come in, Your Excellency,' he said.","— Prego, eccellenza — disse.","— Andiamo , ti prego — disse ."
1936,There are so many women who have created for themselves a social position in that way.,Ci sono tante donne che se ne sono fatte una position sociale.,Sono così così che hanno fatto tutti i giovani si sono in società in modo che in modo in modo .
1937,"Well did I remember Mrs. Reed's face, and I eagerly sought the familiar image. It is a happy thing that time quells the longings of vengeance and hushes the promptings of rage and aversion. I had left this woman in bitterness and hate, and I came back to her now with no other emotion than a sort of ruth for her great sufferings, and a strong yearning to forget and forgive all injuries--to be reconciled and clasp hands in amity. The well-known face was there: stern, relentless as ever--there was that peculiar eye which nothing could melt, and the somewhat raised, imperious, despotic eyebrow.","Mi rammentavo bene il viso della signora Reed e cercai nel letto quella nota figura; rividi quegli occhi implacabili, quei sopraccigli arcuati, imperiosi e dispotici.",""" Ebbene , mi ricordo del viso di signora Reed , mi la sua espressione di cui si il tempo di , che è stata felice di una donna che mi aveva fatto di con la donna che mi aveva fatto di e di con la sua gioia , che non aveva con la sua gioia , e che non aveva potuto con la sua gioia , che in un sorriso di gioia , che gli il suo sguardo , che non si con la sua , con la sua con le sue mani , non si con la sua , che non si con la sua gioia , che non si con la sua e si ."
1938,"The dying man lay with closed eyes, but at intervals the muscles of his forehead worked as if he were thinking deeply and intently.","Il moribondo giaceva, con gli occhi chiusi, ma sulla fronte, sia pure di rado, si movevano dei muscoli, come in un uomo che pensi profondamente, con tensione.","Il sorriso era di lui con gli occhi , ma , per il suo , si , si , come se avesse fatto , e , con la fronte ."
1939,"'Why take it so to heart, Anna Arkadyevna?","— Ma perché vi inquietate tanto, Anna Arkad’evna!","— Perché questo sta il cuore , Anna Arkad ’ evna ?"
1940,'It all depends on what time!,— Ma che tempo e tempo!,— È stato da tempo .
1941,"After refreshing myself, I got all my cargo on shore, and began to examine the particulars.","Dopo essermi ristorato alquanto, portai il mio carico su la spiaggia, cominciando tosto ad esaminarlo parte per parte.","a me , e io tutto il mio moschetto , cominciò a le cose che si a ."
1942,"All it says is the place is ""a good station for fishing;"" and, from what I have seen of the district, I am quite prepared to bear out this statement.","Dice che il punto è «una buona stazione da pesca», e, da ciò che ho veduto del luogo, io sono assolutamente disposto a corroborare questa affermazione.","Tutto questo è il tempo che è un po ’ di buon umore e che ci ha fatto a bordo , e che cosa ho visto che io ho visto ."
1943,'Where are you?' seemed spoken amongst mountains; for I heard a hill-sent echo repeat the words.,"""— Dove siete? — pareva che fosse stato pronunziato su una montagna, perché quelle parole furono ripetute dall'eco.","— Dove siete ? — domandò lei , perché in un piccolo piccolo piccolo le parole ."
1944,THE WEATHER WAS BRIGHT.,Il tempo era chiaro.,La mattina era .
1945,"'And you, would you forgive?'","— Già, ma tu perdoneresti?","— E voi , ?"
1946,"They'll water the horses at the wrong time, tear good harness, change a wheel with an iron tire for one without, or drop a bolt into the threshing machine in order to break it.","Abbevera i cavalli così da farli scoppiare, una bardatura buona la rompe, una ruota cerchiata ve la cambia e se la beve; nella macchina per la battitura ci getta un perno, per spezzarla.","la strada che non si , il , con un di , con un di , o senza il rumore di ."
1947,Will you not come into the garden?' said another footman in the next room.,Vuole avere la compiacenza di favorire in giardino? — disse un altro servo nella stanza accanto.,Non vi siete venuto in giardino ? — disse il cameriere .
1948,"And it all seemed to him so easy to carry out that he was in a pleasant reverie the whole way home, and it was with cheerful hopes for a new and better life that he reached his house toward nine o'clock in the evening.","E tutto questo gli sembrava così facile a ottenersi, che passò tutto il tempo del viaggio nei sogni più lusinghieri. Con un vigoroso senso di fiducia in una vita migliore, giunse a casa alle nove di sera.","E tutto questo era stato così facile a far piacere che era un buon buon umore , e tutto era stato fatto tutto quello che era stato più allegro e che , per la sera , si era stata messa a la sera ."
1949,"For other and yet more important reasons also, divorce seemed out of the question.","Il divorzio si presentava, inoltre, impossibile per altre, ancora più importanti ragioni.","Per un altro , ancora più importante , più importante , si diceva al divorzio ."
1950,"Mastering some hesitation, he answered, ""Miss Oliver, I presume.""","Dominando l'emozione, rispose: — Alla signorina Oliver.","un ' altra volta , — rispose la signorina Oliver , — e credo che mi ."
1951,"""Happen an hour and a half.""",— Un'ora e mezza.,— un ' ora e un ' ora .
1952,'Not at all.,— Per nulla affatto.,— Non c ’ è nulla .
1953,"""Yes, sir, to comfort you, as well as I could.""","— Sì, per consolarvi quanto potessi.","— Sì , signore , per voi , come vi ho fatto bene ."
1954,Impossible to reply to this in the affirmative: my little world held a contrary opinion: I was silent.,Era impossibile rispondere affermativamente. Quelli che mi circondavano credevano l'opposto; così tacqui.,"Non può dire che in questo modo , ma , in questo luogo , il mio dovere , mi parve di nuovo ."
1955,"Bessie supplied the hiatus by a homily of an hour's length, in which she proved beyond a doubt that I was the most wicked and abandoned child ever reared under a roof.","Bessie supplì a quel silenzio facendomi una predica che durò un'ora, provandomi che ero la bimba più cattiva e più abbandonata che vi fosse al mondo.","Bessie non mi rispose neppure che una mezz ' ora di una volta , alla quale era stata quella che mi era stata fatta di , e che mi era stata stata stata una bambina ."
1956,"I learned it at school, but forgot every word of it two years after I had left, and have felt much better ever since.","L’avevo imparato a scuola, ma ne avevo dimenticato tutte le parole due anni dopo, e da allora mi son sentito sempre molto meglio.","Io aveva fatto una scuola di scuola , ma tutti i due anni , dopo aver fatto due anni , e aveva fatto meglio ."
1957,"And here come the fried eggs, just the way I like them best.","Ma ecco le uova in tegame, le uova che più mi piacciono!","E qui la del , come ho fatto i nostri ."
1958,"'It goes all right, Anna Arkadyevna!' he shouted.","— Va bene, Anna Arkad’evna! — gridò.","— Ecco , Anna , Anna Arkad ’ evna ! — gridò ."
1959,He appeared only to be slightly dissatisfied with her for that first night's talk which she had evaded.,Dava a vedere come fosse rimasta in lui una certa piccola scontentezza verso di lei per quella prima conversazione notturna ch’ella aveva voluto evitare.,"Si sentiva solo per lei , molto molto tempo per lei , per lei , che aveva parlato con lei ."
1960,"The young men said it was the funniest song that had ever been written, and that, if we liked, they would get Herr Slossenn Boschen, whom they knew very well, to sing it.","I due giovani dissero che era la più allegra canzonetta che fosse mai stata scritta, e che, se mai, l’avrebbero fatta cantare da Herr Slossenn Boschen in persona, che essi conoscevano assai bene.","L ’ inglese era che la era che il suo era stato stato stato fatto , e che se ne fosse stato , se ci fosse stato stato , che si sarebbe stato fatto molto bene ."
1961,I shook my head.,Scrollai il capo.,il capo .
1962,"He decided that it was necessary to have an explanation with her, and he waited for her in the drawing-room.",Decise che era indispensabile spiegarsi con lei. E l’aspettò in salotto.,"Egli si aspettava che sarebbe stato un ’ idea di lei , con lei , e si sentiva in salotto , che aveva fatto in salotto ."
1963,"As head of the family I am the person whose duty it is to guide her, and who is therefore partly responsible; I must show her the danger which I see, warn her, and even use my authority.","Come capo della famiglia, e come persona tenuta a guidarla e perciò in parte responsabile, devo prospettarle il pericolo che vedo, metterla in guardia e adoperare perfino la mia autorità.","Come la famiglia è la famiglia , la la , e che la , la sua vita è la , la , la , e la mia vita ."
1964,Poor girls! they had better have put up with me.,Povere ragazze! dalla padella nelle brace.,""" !"
1965,"He knew that between him and her there could and should be nothing secret, and therefore he decided that it was his duty, but he had not considered how the confession might affect her: he had not put himself in her place.","Sapeva che fra di loro non potevano e non dovevano esserci segreti e perciò aveva deciso di far così, ma non si era reso conto degli effetti che ne sarebbero potuti derivare, non si era trasferito in lei.","Sapeva che a lui e che la sua mano fosse impossibile , e che non poteva essere nulla di , e perciò egli aveva il suo dovere , non aveva nulla di , che non aveva potuto la sua volontà ."
1966,"'What a nuisance!' thought Levin with a sigh, as he pulled off one glove and smoothed his hat. 'What is the good of my going in? And what on earth am I to say to them?'","“Che rabbia! — pensava Levin, togliendosi con un sospiro un guanto e accomodando il cappello. — Ma perché ci vengo? che ragione ho mai di parlare con loro?”.","— Che cosa c ’ è ? — pensava Levin , mentre egli , il cappello e un cappello di cavallo e il cappello . — Che cosa c ’ è ? — E che cosa mi ha fatto fare ?"
1967,"And then, at last, the truth flashed across me, and I wondered if I should be in time.","E poi, finalmente, mi lampeggiò la verità, e mi domandai se avrei fatto in tempo.","E allora , dopo aver fatto la verità , la verità , mi parve che se fossi stato in tempo , e se fossi stato stato in tempo , se fossi stato stato in tempo ."
1968,"""Where, Jane?","— Per dove, Jane?",— Dove Jane ?
1969,"'Oh, there is a very interesting article there,' he added, referring to the journal Levin held in his hand. 'It turns out that the chief agent in the Partition of Poland was not Frederick at all,' he added, with gleeful animation.","— Ah, sì, qui c’è un articolo molto interessante — disse Svijazskij, indicando la rivista che Levin teneva tra le mani. — Vi è dimostrato — aggiunse con allegra animazione — che il responsabile principale della spartizione della Polonia non è stato affatto Federico.","— Ah , c ’ è un ’ interessante — disse , indicando Levin la sua mano che Levin si in mano . — È che la sua storia era stata piena di matrimonio . — E , con tutta la sua conversazione , non c ’ era ancora calma , con lei ."
1970,You soon give in.,"— Davvero, signore?",Vi subito .
1971,At the excellent dinner the episodes of the elections were discussed.,Durante l’ottimo pranzo si rievocarono gli episodi delle elezioni.,"In quel pranzo , i contadini erano i contadini ."
1972,Who is ambitious?,Chi è ambizioso?,Chi è ?
1973,"""Come and bid me good-morning,"" said he.",— Venite a darmi il buon giorno! — esclamò.,"— Venite da me , — disse ."
1974,Hi! stop!,Ehi! fermate.,"Ah ! sì , andiamo !"
1975,"It was one afternoon, when he chanced to meet me and Adele in the grounds: and while she played with Pilot and her shuttlecock, he asked me to walk up and down a long beech avenue within sight of her.","Un dopopranzo passeggiavo nei campi insieme con Adele, lo incontrai e mi pregò di seguirlo in un viale di frassini che si stendeva dinanzi a noi, mentre la bimba si sarebbe baloccata con Pilato e col volano.","Era una giornata quando Adele si era messa a Adele , e quando Adele si mise a leggere , si mise a leggere , e mi domandò che era seduto accanto a un viale di là ."
1976,They were all good and pleasant.,"Erano tutti buoni, piacevoli.",Tutti erano felici e molto bene .
1977,"Again he was going, but I set my back against the door.","Voleva andarsene, ma io lo fermai.","a far la porta , ma io la porta della porta ."
1978,'What can I have been disputing about?' he thought.,"“Ma di che si discuteva? — pensava. — S’intende, ho ragione io ed ha ragione lui e tutto va benissimo.","“ Che cosa posso , dove ho fatto ? — pensava ."
1979,They discovered I could draw: their pencils and colour-boxes were immediately at my service.,Le due sorelle si accorsero che sapevo disegnare e subito mi offrirono matite e colori.,"a e a prendere i miei piedi , i miei ospiti erano stati in casa ."
1980,"He sat down, wrapped a rug round his legs, and lit a cigar. 'How is it you don't smoke.?","Sedette, avvoltolò le gambe in uno scialle tigrato, e accese un sigaro. — Com’è che non fumi?","Si alzò , , si alzò le gambe , si fermò e si fermò un po ’ di passi . — Come non vi ."
1981,"""You ought to have replied no such thing.","— No, non avreste potuto rispondere questo.",— Non vi — rispose .
1982,"I looked at my love: that feeling which was my master's--which he had created; it shivered in my heart, like a suffering child in a cold cradle; sickness and anguish had seized it; it could not seek Mr. Rochester's arms--it could not derive warmth from his breast.","Pensavo al mio amore, a quel sentimento che apparteneva al mio padrone, che egli aveva creato; tremava nel mio cuore come un bimbo malato in una culla fredda; la sofferenza, l'angoscia si erano impadronite di lei, non poteva rifugiarsi fra le braccia del signor Rochester, non poteva riscaldarsi sul petto del padrone di Thornfield.",""" la mia gioia ; che aveva il mio cuore , che aveva il cuore , era stata nella mia mente , come un dolore di spirito , e che non poteva il signor Rochester , non poteva il signor Rochester , perché non poteva il suo spirito ."
1983,Only stretch out my legs a little.,Bisogna stendere solo un po’ le gambe.,Soltanto su le mie gambe .
1984,"'No, it is dissatisfied and it is seeking new methods.",— Non è contenta e ne cerca di nuove.,"— No , è molto interessante e la sua vita è ."
1985,"""Oh, it's all right!"" I said. ""We'll be through the next lock before seven, and then there is only one more;"" and I settled down and pulled steadily away.","— Oh, va benissimo — dissi. — Traverseremo la prossima chiusa alle sette, e dopo non ve n’è che un’altra; — e, ripreso il mio posto, mi misi a vogare vigorosamente.","— Oh ! — disse . — la chiusa di prima di prima , e poi ci sono ancora un po ’ più di più di più ."
1986,"'There now, Uncle Gerasim! That raven gelding would cart the sheaves in no time.'","— Ecco, zio Gerasim, lo stallone morello sì che andrebbe alla svelta a portare i covoni!","— Ecco , principessa , principessa , che c ’ era il carro , si , non c ’ era tempo ."
1987,"'Well, we've had enough of Sergius Ivanich.",Eppure son contento di vederti.,"— Su , ecco , ci sono molto di Sergej Ivanovic ."
1988,"But do cats eat bats, I wonder?' And here Alice began to get rather sleepy, and went on saying to herself, in a dreamy sort of way, 'Do cats eat bats?","Ma i gatti, poi, mangiano i pipistrelli? — E Alice cominciò a sonnecchiare, e fra sonno e veglia continuò a dire fra i denti: — I gatti, poi, mangiano i pipistrelli?","Ma i miei amici , e : — E allora , se non ci a , e poi Alice , e poi si a , e poi si in un ' altra , e ci in una delle uova , e i nostri gatti ?"
1989,"'I have sent Vasily, he and Mishka are sowing.",— Ho mandato Vasilij e Miška a seminare.,"— Ho ricevuto il conte Vasilij , e lui si il capo ."
1990,"'Well, now we can sit down quietly,' said she with an agitated smile, as she squeezed herself in between the table and sofa, 'and have a chat over our tea.'","— Su, ecco, adesso ci metteremo a sedere tranquillamente — disse la contessa Lidija Ivanovna, con un sorriso agitato, insinuandosi in fretta fra il divano e la tavola — e parleremo prendendo il tè.","— Su , ora ci può andare in fretta , con un sorriso — disse con un sorriso , e in un braccio . — E si fa a prendere il tè , e si fa a prendere il tè ."
1991,Do I seek amusement outside our home?,Cerco forse delle distrazioni fuori casa?,i nostri pensieri ?
1992,"Of course it was not that alone, but one thing with another caused him to start that hospital, to show, you know, that he is not stingy.","Certo, non solo per questo, ma per tutto un insieme di cose, ha cominciato questo ospedale per mostrare, capisci, come non sia avaro.","Naturalmente , non solo , ma un ’ altra cosa , con un ’ altra parte , si a lungo a lungo il quadro di , che non si può essere ."
1993,"She had not come across Anna since the beginning of the ball, and now she suddenly saw her again in a different and unexpected light.","Dall’inizio del ballo non si era più ritrovata con Anna; ed ecco, a un tratto, la vide ancora del tutto nuova e insospettata.","Non aveva visto da Anna , ora , ora , e ora , ora , ora , Anna aveva visto un ’ altra volta e aveva fatto un ’ altra parte ."
1994,"It is rumoured in the town that once, many years ago, a boy appeared who really never had done these things - or at all events, which was all that was required or could be expected, had never been known to do them - and thus won the crown of glory.","Corre voce nella città che una volta, molti anni fa, apparve un ragazzo che non aveva commesso nessuna di queste cose — o che, a ogni modo, non si sapeva le avesse mai commesse, giacchè era questa la condizione richiesta — e che conquistò la gloriosa palma.","È stato in città , che , in una città , si , non aveva mai fatto mai che tutti i casi di tutti o tutti quelli che avevano fatto , non poteva fare nulla da fare , e che si poteva fare il della ."
1995,Vasily Lukich replied that the Order of Vladimir was higher.,Vasilij Lukic rispose che al di sopra dell’Aleksandr Nevskij c’era l’ordine di Vladimir.,Vasilij Arkad ’ ic rispose che il denaro era un altro .
1996,I will suffer no competitor near the throne; I shall exact an undivided homage: his devotions shall not be shared between me and the shape he sees in his mirror.,Esigerò da lui omaggio completo; non voglio che la sua ammirazione sia divisa fra me e l'immagine che vedrà nel suo specchio.,"Non a il della , la , non né il suo ."
1997,"""Conditionally.""",— A una condizione.,— .
1998,"No one answered; but a form emerged from the closet; it took the light, held it aloft, and surveyed the garments pendent from the portmanteau. 'Sophie!","Nessuno rispose, ma qualcuno uscì dal gabinetto, prese la candela e esaminò le vesti sospese al porta-mantello.","No , rispose , ma una volta , dopo aver guardato la scala , la porta , la porta , la porta , la bocca e la carrozza si mise a leggere ."
1999,"She listened attentively, replacing on her slender fingers, across the baby, the rings she had taken off to bath Mitya.","Ella lo ascoltava attenta, curva sul bimbo, infilando nelle dita sottili gli anelli che aveva tolto per fare il bagno a Mitja.","Ella ascoltava , con la sua mano alta , e il bambino che aveva il bagno ."
2000,"He was really dissatisfied, not because they had spent so much but because he had been reminded of a matter which, well knowing that something was wrong, he wished to forget.","Realmente egli era contrariato, non che se ne andassero molti denari, ma che gli si ricordasse quello che lui, sapendo che v’era qualcosa che non andava, voleva dimenticare.","Era impossibile , perché non avevano fatto tanto tempo che aveva fatto tutto quello che aveva detto , perché aveva detto che , sapendo che cosa avesse fatto qualcosa , avrebbe potuto capire ."
2001,In the doorway the Marshal came into collision with Levin.,Sulla porta il maresciallo del governatorato si scontrò con Levin.,Nella porta del maresciallo del governatorato Levin si era .
2002,"However, the men roused me, and told me that I, that was able to do nothing before, was as well able to pump as another; at which I stirred up and went to the pump, and worked very heartily.","Ma gli altri vennero a scuotermi da quel la specie di letargo dicendomi: — «Olà! voi che non eravate buono a far nulla poc’anzi, sarete almeno buono a tirar su acqua al pari di un altro;» alla quale chiamata io mi mossi; e andato alla tromba lavorai col massimo buon volere.","Ma i quali uomini mi , e mi disse che non era nulla di più , che non mi fosse nulla di più , che non mi più ; e io il di e di le nostre barche ."
2003,"But Anna, with obvious intention, took no notice of him and, turning round, was saying something to Yashvin, whose cropped head was bent toward her.","Ma Anna, mostrando ostentatamente di non accorgersi di lui, voltandosi indietro, diceva qualcosa a Jašvin, che si chinava su di lei con la testa dai capelli corti.","Ma Anna , con chiarezza , non aveva avuto nulla di lui , si alzò e , qualcosa , si mise a ridere di Jašvin , che era andato via con la testa ."
2004,Who ever saw one that size?,Esistono braccia così grosse?,Chi mai vedeva che una più grande di cui non c ’ era mai mai una più ?
2005,"This joy appeared to him particularly important because it coincided with the satisfaction of the official, and his own happiness that a present had been brought.","Questa gioia gli sembrava particolarmente importante perché coincideva con la gioia dell’impiegato e con la propria, per i giocattoli che gli avevano portato.","L ’ anima sua era stato particolarmente importante perché era stato di lui e di un amico , di quella felicità che aveva fatto una felicità che aveva fatto ."
2006,"He sent the saddle without an answer, conscious of doing something shameful; and next day, putting the disagreeable management of the estate into the hands of the steward, he went away to a distant district to visit his friend Sviyazhsky, who had splendid shooting and had long been asking him to come and stay with him.","Mandò la sella senza la risposta, e il giorno dopo, con la coscienza di aver compiuto qualcosa di vergognoso, affidata l’azienda divenutagli odiosa all’amministratore, partì per un lontano distretto dove c’erano bellissime paludi da beccacce, ospite del suo amico Svijazskij che da poco gli aveva scritto, pregandolo di attuare l’antico progetto di recarsi un po’ da lui.","Egli si fermò senza rispondere senza rispondere , senza qualcosa di qualcosa , e , dopo aver fatto un ’ azienda , si era stato fatto un ’ azienda , si era messo a Mosca in campagna , che aveva fatto un ’ estero , aveva fatto a lungo a lungo a lungo a lungo a lungo e a lungo il tempo di andare a casa ."
2007,"Come and see the skulls!""",Venite a vedere i teschi.,Venite a i boschi !
2008,"'You are like a hen with her chickens, Darya Alexandrovna!'","— Sembrate una chioccia, Dar’ja Aleksandrovna.","— Voi siete un ’ , con la , Dar ’ ja Aleksandrovna ."
2009,"Harris will be just that sort of man when he grows up, I know, and I told him so.","So che Harris sarà la stessa specie d’uomo quando sarà attempato, e glielo dissi.","Harris sarà così che , quando si , egli lo so , e io lo so , e io lo ."
2010,I have a right to deliver myself from it if I can.,"Ho il diritto di gettar lungi da me questo fardello, se posso.",Io ho fatto un po ’ di mia posizione se non posso .
2011,"Alice remained looking thoughtfully at the mushroom for a minute, trying to make out which were the two sides of it; and as it was perfectly round, she found this a very difficult question.","Alice rimase pensosa un minuto guardando il fungo, cercando di scoprirne i due lati, ma siccome era perfettamente rotondo, trovò la cosa difficile.","Alice guardò lentamente il Dronte , cercando di a che i due grandi uomini erano ; e poi , come era molto difficile di , si sentiva molto difficile ."
2012,But it would be interesting to see Kitty and show her how I despise everybody and everything: how indifferent everything is to me.',"Sarebbe interessante soltanto veder Kitty e farle vedere come disprezzo tutti e tutto, come per me, adesso, tutto sia indifferente”.","Ma è molto interessante e a Kitty come me , come tutto questo è tutto quello che mi ha fatto tutto ."
2013,In the same way what was being said about the rights of the education of women should have interested Kitty.,"Proprio allo stesso modo, a Kitty sembrava che dovesse essere interessante quello che dicevano a proposito dei diritti e dell’istruzione delle donne.","In quel momento che cosa si diceva a quello che si può essere in francese della famiglia , avrebbe dovuto Kitty ."
