,Source,Expected,Predicted
1502,But who wants to be foretold the weather?,Ma chi è che vuol sapere che tempo farà?,Ma chi sa che cosa ha fatto il tempo di andare a bordo del tempo ?
1503,At last the woods rose; the rookery clustered dark; a loud cawing broke the morning stillness.,"Finalmente vidi i boschi cupi dove si rifugiavano le cornacchie, e il loro gracchiare ruppe il silenzio mattutino.","Finalmente i boschi si alzarono , i boschi , la mattina con una forte calma ."
1504,"What does that grave smile signify?""",Che cosa significa quel grave sorriso?,Che cosa ha fatto un sorriso di collera ?
1505,"To me the Zemstvo means nothing but a tax of two kopecks per desyatina, my having to go to the town, sharing a bed with bugs, and listing to all sorts of nonsense and nastiness; and my personal interests do not prompt me to do it!'","Per me le istituzioni distrettuali hanno il solo scopo di obbligarmi a pagare diciotto copeche per desjatina, e farmi andare in città a pernottare con le cimici e ascoltare ogni sorta di sciocchezze e brutture: ed in questo l’interesse personale non mi stimola affatto.","Per me non mi resta nulla da fare un centinaio di duecento rubli , il mio ritorno , alla città di un letto , di e di , di tutte le sciocchezze e di tutti i doveri , il resto non mi interessa ."
1506,"And having cut me a short stick, like a truncheon, for my defence, I took up my lodging; and having been excessively fatigued, I fell fast asleep, and slept as comfortably as, I believe, few could have done in my condition, and found myself more refreshed with it than, I think, I ever was on such an occasion.","Quivi tagliato un ramo corto e grosso, di cui mi feci una specie di randello per mia difesa, presi possessione del mio alloggiamento. Estenuato, com’io era, dalla fatica, non tardai a rimanere profondamente addormentato; onde ebbi tal sonno tranquillo qual, cred’io, ben pochi lo avrebbero dormito nel caso mio; nè penso che alcun altro mai si sia trovato ristorato dalla sua dormita, quanto io fui dalla mia in quella occasione.","E mi in modo modo come un piccolo bastone , perchè mi feci cenno alla camera del letto , andai a far terra per e più presto , ove mi fossi riuscito , come meglio , e mi sarei riuscito a fare la condizione in meno , in quanto avrei potuto , non mi sarei mai riuscito ."
1507,"""No--stop!"" interrupted Colonel Dent. ""Don't send her away, Eshton; we might turn the thing to account; better consult the ladies.""","— No, aspettate, non la mandate via, Eshton, — interruppe il colonnello Dent, — possiamo servircene; interroghiamo prima le signore.","— No , non vi fermate ! — rispose il colonnello . — Non vi , avremo la cosa meglio , più meglio per le signore ."
1508,"'Your hair wants cutting,' said the Hatter.","— Dovresti farti tagliare i capelli, — disse il Cappellaio.","— La vostra curiosità mi ha chiesto di me , — disse il Cappellaio ."
1509,"Please bring us tea in the little drawing-room,' she said to the footman, screwing up her eyes as she always did when speaking to a footman. She took the note from him and read it.","Per favore il tè per noi nel salottino — disse, socchiudendo come sempre gli occhi nel rivolgersi al servitore.","Per favore , per favore , il tè , le sei arrivata — ella disse , , e , come sempre , parlava , parlava con un cameriere , e lo guardò accanto ."
1510,"Women are supposed to be very calm generally: but women feel just as men feel; they need exercise for their faculties, and a field for their efforts, as much as their brothers do; they suffer from too rigid a restraint, too absolute a stagnation, precisely as men would suffer; and it is narrow-minded in their more privileged fellow-creatures to say that they ought to confine themselves to making puddings and knitting stockings, to playing on the piano and embroidering bags.","Si suppone che le donne sieno generalmente calme; ma le donne sentono come gli uomini, hanno bisogno, come essi, d'esercitare le loro qualità, occorre loro un campo più vasto per estrinsecarle.","La donna è di buon umore , di quelle donne sono così gravi , ma si fanno a disagio per loro , e hanno bisogno di molti sforzi , per , come le loro loro loro . , come le loro loro altre , si troppo troppo , che troppo troppo dalle loro , e si troppo nel giuoco ; e bisogna pregare le di pregare il pianoforte , che di sghembo per il pianoforte e a sinistra ."
1511,"You did not think that I too have had a romance?' she said, and on her handsome face there flickered for an instant a spark of the fire which, Kitty felt, had once lighted up her whole being.","Non pensavate che anch’io potevo avere una storia d’amore? — disse, e nel bel viso brillò appena appena quella fiammella che, Kitty lo sentiva, aveva dovuto, un tempo, illuminarla tutta.","Non avete detto che non avevo mica avuto un romanzo ? — ella disse , e sul suo bel bel bel bel bel tempo per un bel bel bel pezzo di legno che Kitty , sentì un po ’ dal fuoco che era alzato tutti ."
1512,"'Oh, it's nothing! She's better.'","— Non c’è male, sta meglio.","— Ma è meglio , non è meglio ."
1513,"Religion joined in with this prudential resolution; and I was convinced now, many ways, that I was perfectly out of my duty when I was laying all my bloody schemes for the destruction of innocent creatures—I mean innocent as to me.","Unitisi in ciò i riguardi della religione con quelli della prudenza umana, fui ora convinto sotto più d’un aspetto ch’io era affatto giù della buona strada, quando immaginava i miei sanguinari espedienti di distruzione contra ad innocenti creature: intendo innocenti rispetto a me.","Vi ringrazio in questo stato di gratitudine e io fui convinto d ’ essere costretto a considerare ; in questo luogo io fui costretto a tutto il mio carico , quando fui disarmato , come ho fatto tutte le mie azioni da me , mi per avermi liberato con la mia carità ."
1514,"The soup, Marie Louise, had succeeded to perfection, the tiny pasties melted in one's mouth and were flawless.",La minestra à la Marie Louise era riuscita ottima; i minuscoli sfogliantini che si scioglievano in bocca erano irreprensibili.,"La minestra , il disgraziato , aveva a pensare all ’ infuori di un tratto , che gli gironzolava intorno con una bocca di un ’ altra e che era in giro ."
1515,'Is there a creature more venomous than that Kartasova?',— C’è un essere più perfido di questa Kartasova?,— C ’ è una creatura più alto di velenoso .
1516,"I felt how--if I were his wife, this good man, pure as the deep sunless source, could soon kill me, without drawing from my veins a single drop of blood, or receiving on his own crystal conscience the faintest stain of crime. Especially I felt this when I made any attempt to propitiate him.","Sentivo che se fossi divenuta sua moglie, quell'uomo buono avrebbe potuto uccidermi senza farmi uscire una goccia di sangue e senza provare nella sua coscienza, limpida come il cristallo, il più lieve rimorso.","Mi pareva , se la sua moglie fosse buono , buono e calmo che mi , mi lasciò in un momento , senza pensare ; ma , senza dir altro , mi sentii sollevata dal sangue , la coscienza del sangue , la fredda e fuori di questo solo , sentii vederlo fuori ."
1517,"It would be the houses that he had never entered that would become famous. ""Only house in South London that Harris never had a drink in!""",Sarebbero le liquorerie da lui omesse che diventerebbero famose: «Una liquoreria in Londra in cui Harris non bevve mai».,Sarebbe la case che lui non avesse trovato nel luogo dei miei Londra .
1518,"Whatever our fate is or may be, we have made it and do not complain of it,' he said, joining Anna and himself in the word 'we.' 'No, they needs must teach us how to live.","Qualunque sia e sarà il nostro destino, noi ce lo siamo fatto e non ce ne lamentiamo — diceva unendo nella parola ‘noi’ se stesso e Anna. — E invece no, sentono il bisogno d’insegnarci a vivere.","Qualunque cosa sia o noi , o noi siamo — disse Anna — e non ci ci possiamo fare neppure una parola . — No , noi ci dobbiamo fare qualcosa per domandare come noi ."
1519,"Now, at once!",Subito? eh?,"Adesso , subito !"
1520,"'Is that all?' said Alice, swallowing down her anger as well as she could.","— E questo è tutto? — rispose Alice, facendo uno sforzo per frenarsi.","— È tutto questo ? — disse Alice , non senza dubbio , ma il suo amor proprio , tanto più di quanto poteva ."
1521,"'I don't know,' she said. 'She said we were not to have any lessons, but must walk with Miss Hull to Grandmamma's.'","— Non so — disse. — Non ha detto di studiare, ha detto di andare a spasso con miss Hull dalla nonna.","— Non lo so — ella disse . — Noi non abbiamo avuto le lezioni , ma bisogna fare con miss Hull — disse alla signorina inglese ."
1522,'Society!' he exclaimed with contempt. 'What need can I have of Society?',— La società! — egli disse con disprezzo — che bisogno posso avere io della società?,— La società ! — gridò con disprezzo . — Che cosa posso io ?
1523,He thought at first that the end of the world had come.,Aveva pensato sulle prime che fosse arrivata la fine del mondo.,"Pensava che il primo momento , alla fine del mondo era venuto ."
1524,"Exactly at five – the bronze clock (style of Peter I) had not finished striking – Karenin entered in evening dress with a white tie and two stars on his coat, as he had to attend an official meeting directly after dinner.","Alle cinque in punto (l’orologio di bronzo in stile Pietro I non aveva finito di battere il quinto tocco) entrò Aleksej Aleksandrovic in cravatta bianca e in frac con due decorazioni, perché subito dopo pranzo doveva andar via.","A cinque , l ’ orologio di giugno , , non avevo finito in quel tempo , Aleksej Aleksandrovic , si era già messo in abito bianco con i suoi grandi alberi in ufficio , mentre egli aveva finito di andare subito ."
1525,But I was mistaken; it was only candlelight.,ma m'ero sbagliata: era la luce d'una candela.,Ma mi fui ingannata ; la pioggia era soltanto .
1526,But while making these corrections he did not alter the pose but only removed what interfered with its character.,"Eppure, facendo queste correzioni, egli non alterava la figura, ma toglieva solo quello che la velava.","Ma , per quanto a questo sistema , non faceva altro con le proprie parole solo con quello stesso carattere ."
1527,'You can't tell without having tried it.',"— Questo non lo puoi sapere, senza aver prima fatto tutti i tentativi.","— Tu non puoi dire senza , non ne hai neppure provato ."
1528,"Who but Vasenka, with his Scotch bonnet and his songs and his leggings, sitting on the hay!'","Vasen’ka in persona, col berrettino scozzese, le romanze e le ghette, era seduto sul fieno.","E Vasen ’ ka , con il suo sorriso , col berrettino e il cappello le ghette !"
1529,"There was nothing to cool or banish love in these circumstances, though much to create despair. Much too, you will think, reader, to engender jealousy: if a woman, in my position, could presume to be jealous of a woman in Miss Ingram's.","Tutti questi fatti non potevano né distruggere né raffreddare l'amore, ma potevano generare la disperazione e la gelosia, se pure un sentimento siffatto era possibile tra una infelice come me e una signorina nella posizione di Bianca Ingram.","Non vi era nulla di sollievo per queste circostanze e per queste circostanze , benché fossero in libertà . "" La mia disperazione sarà troppo forte , se la donna non può esser degna , la mia gelosia e che non si poteva esser gelosa di una donna di signora Ingram ."
1530,"Mr. Wood seemed at a loss. ""What is the nature of the impediment?"" he asked. ""Perhaps it may be got over--explained away?""",Il signor Wood pareva smarrito. — In che consiste questo ostacolo? — domandò. — Sì potrà forse sormontare; spiegatevi!,"Il signor Wood pareva che lo ; lo stesso impedimento dell ' impedimento ? — mi domandò . — Forse può essere forse forse forse forse , , e disse :"
1531,"We thanked them over and over again, and we said it was a lovely night, and we wished them a pleasant trip, and, I think, I invited them all to come and spend a week with me, and my cousin said her mother would be so pleased to see them.","Li ringraziammo cento e cento volte, e augurammo loro una bella passeggiata; e credo d’averli invitati tutti a venire a passare una settimana con me. Mia cugina aggiunse che sua madre li avrebbe visti tanto volentieri.","Noi , poi , e noi , ci dicemmo che era una bella notte , e noi una bella cosa da lavoro , e credo che il giorno ci tutto a passare una settimana con mia madre , e che la madre avrebbe detto bene ."
1532,"Warwick, the king-maker, rests there, careless now about such trivial things as earthly kings and earthly kingdoms; and Salisbury, who did good service at Poitiers.","Ivi ora riposa Warwick, creatore di re, incurante ora di simili cose volgari quali i re della terra e i reami della terra; e Salisbury, che rese dei buoni servizi in Poictiers.","Prima , il re delle persone che vi vogliono bene , ora delle piccole condizioni di qualità così volgari e delle meravigliose , e i piatti , che lo circondavano ."
1533,"Ah, how terrible!' he kept saying.","Ah, che orrore! — esclamava.","Ah , come ! — egli diceva , accalorandosi ."
1534,"In this half-circle I pitched two rows of strong stakes, driving them into the ground till they stood very firm like piles, the biggest end being out of the ground above five feet and a half, and sharpened on the top. The two rows did not stand above six inches from one another.","In questo semicircolo piantai due filari di forti pali conficcandoli nel terreno tanto che prendessero la consistenza di veri pilastri, la cui parte più massiccia usciva presso a cinque piedi e mezzo da terra, terminando in punta; i due filari distavano circa sei pollici l’uno dall’altro.","In questo mezzo io due vasi di terra cotta , una delle quali in terra due leghe nella più ampia e delle altre sole ne furono aperte per la punta ; e questa e la metà della terra , mi su l ’ una mezza lega e la corrente da tre pollici ."
1535,"Cooler and fresher at the moment the gale seemed to visit my brow: I could have deemed that in some wild, lone scene, I and Jane were meeting.","""In quel momento una brezza più fresca mi sfiorò la fronte. ""Avrei potuto credere che Jane ed io ci fossimo incontrati in qualche luogo deserto.",""" per la fine del momento la zingara , ma la campana mi aveva data a cucire e a due , per un ' infermiera , Jane ."
1536,"I had nobody to converse with, but now and then this neighbour; no work to be done, but by the labour of my hands; and I used to say, I lived just like a man cast away upon some desolate island, that had nobody there but himself.","Non aveva con chi conversare, se non a quando a quando col vicino di cui ho parlato; non poteva eseguire alcun lavoro se non con la fatica delle mie braccia, e mi pareva proprio di vivere come un uomo balestrato su qualche isola deserta, senz’altra compagnia che quella di sè medesimo.","Io non aveva nulla da fare con nessuno , ma ora , a questo luogo , e a tal lavoro , non mi fu dalla fatica , ma da vero , presi le mani un uomo come lo stesso . Io non aveva fatto nulla a una simile vita ; ma nessuno l ’ aveva fatto in un modo che non c ’ era ."
1537,The event of last night again recurred to me.,L'avvenimento della notte precedente mi ritornò al pensiero; vidi in esso l'annunzio di una sventura.,Il caso di notte mi fu dato di nuovo : il mio destino mi fece .
1538,"""I thank you for the proposal, Mr. Rivers, and I accept it with all my heart.""","— Vi ringrazio dell'offerta, signor Rivers, e l'accetto di cuore.",— Credo che siate venuta per dirvi la promessa del signor Rivers con tutta la mia anima .
1539,"We did not know what scrambled eggs were, and we fancied that it must be some Red Indian or Sandwich Islands sort of dish that required dances and incantations for its proper cooking.","Non sapevamo che fossero le uova strapazzate, e immaginammo che dovesse essere qualche specie di piatto delle Pellirosse o delle Isole Sandwich, che avesse bisogno d’incantagioni e di danze, per la giusta cottura.","Non sapevamo che cosa fossero delle uova , e aggiunsi che , in questo punto , dalla calma , la difficoltà comune , che quel gli impediva di scrivere e di ."
1540,"He began pacing up and down the room, watching the waiters with pleasure.","Si mise a camminare avanti e indietro, guardando con soddisfazione i camerieri.","Egli si mise a camminare per terra e a camminare , guardando la stanza di galoppo ."
1541,"'Well, has the bandaged official been to-day? Has Papa seen him?'",L’ha ricevuto papà?,"— Ebbene , l ’ hai messo al collo , è stato ?"
1542,"The Prince, on the contrary, considered everything foreign detestable and life abroad oppressive, and kept to his Russian habits, purposely trying to appear more unlike a European than he really was.","Il principe, al contrario, all’estero criticava tutto, si sentiva oppresso dalla vita europea, conservava le sue abitudini russe, sforzandosi di mostrarsi all’estero meno europeo di quanto non lo fosse in realtà.","Il principe , al contrario , si considerava tutto quello che si vive e soprattutto , con la vita all ’ estero , e , per non pensare , si sforzava di perdere meglio che fosse di più largo per lui ."
1543,"The priest helped him out of the difficulty, saying softly, with a smile on his kindly mouth, 'Kiss your wife; and you, kiss your husband!' He took the candles from their hands.","Il sacerdote lo tolse d’impaccio. Sorrise con la sua bocca da buono e disse piano: “Baciate vostra moglie, e voi baciate vostro marito” e tolse loro di mano i ceri.","Il sacerdote gli gridò di non aver difficoltà , e , sorridendo sul sorriso , la bocca di lei , la vostra moglie , e voi , il marito ! — disse , prese le mani dalla bocca ."
1544,"Besides this, Koznyshev's attitude toward the peasants jarred on Constantine.",Inoltre anche l’atteggiamento di Sergej Ivanovic verso la gente di campagna offendeva un po’ Konstantin Levin.,"Inoltre , l ’ atteggiamento di Sergej Ivanovic , nel senso di Konstantin Dmitric , la biancheria ."
1545,The river becomes very lovely from a little above Reading.,Il fiume diventa molto ameno un po’ al di sopra di Reading.,Il fiume sempre più bello di sopra di Reading .
1546,"But the child's loud ringing laughter and a movement of her eyebrows reminded Anna so vividly of Vronsky, that, repressing her sobs, she rose hurriedly and left the room.","Ma il riso forte e sonoro della bambina e un movimento ch’ella fece con un sopracciglio le ricordarono con tanta vivezza Vronskij che, trattenendo i singhiozzi, si alzò in fretta e uscì.","Ma la bambina si fece pensieroso , il riso e il riso di Vronskij le sopracciglia le sopracciglia Anna Arkad ’ evna , così che , dopo aver baciato la singhiozzi , si alzò e uscì dalla stanza ."
1547,"'If you follow me, I shall call the servants and the children!","— Se mi seguite, chiamerò gente, i bambini!","— Se volete partire , andrò a prendere i figli e i bambini ."
1548,"The Locrians were laid waste by a legate of Scipio, yet they were not avenged by him, nor was the insolence of the legate punished, owing entirely to his easy nature. Insomuch that someone in the Senate, wishing to excuse him, said there were many men who knew much better how not to err than to correct the errors of others.","E' Locrensi, sendo stati da uno legato di Scipione destrutti, non furono da lui vendicati, né la insolenzia di quello legato corretta, nascendo tutto da quella sua natura facile; talmente che, volendolo alcuno in Senato escusare, disse come elli erano di molti uomini che sapevano meglio non errare, che correggere li errori.","Le erano li da uno principato sanza uno di Francia , ma non di manco non li , né per li de ' Franzesi , per tutto el male che si a , come per ingannare sotto la sua natura , per non essere mille : come , che , per vero non si fussi meglio che a ' populi , di altri simili ."
1549,"But whatever you may say, one does feel sorry for a girl.'","E qualunque cosa diciate, fa sempre pena.","Ma qualunque cosa potete dire , una cosa sola vuol dire male alla bambina ."
1550,"'Anna, I must have a talk with you.'","— Anna, ho bisogno di parlare con te.","— Anna , bisogna parlare con voi ."
1551,"They needed very few arguments to persuade a single man to yield, when he saw five men upon him and his comrade knocked down: besides, this was, it seems, one of the three who were not so hearty in the mutiny as the rest of the crew, and therefore was easily persuaded not only to yield, but afterwards to join very sincerely with us.","Non ci volevano grandi argomenti a persuader ciò ad un uomo che si vedea solo contra cinque, e aveva dinanzi agli occhi il suo compagno accoppato; oltrechè costui (anch’egli si chiamava Robinson) era un di quei tre indicatimi dal capitano, che s’era messo piuttosto a malincuore nella congiura; onde ne riuscì agevole non solamente indurlo a cedere, ma farne in appresso un nostro fedel partigiano.","Essi volevano tante domande su per da un uomo da fare , quando vide cinque uomini cinque uomini e compagno . Il compagno è questo compagno , è questo , che non si era in nulla il vostro compagno , e però il capitano non fu contento di venire a noi stesso , e perciò non si poteva in fretta con molte cose che ci restava bene ."
1552,How much I wished to reply fully to this question! How difficult it was to frame any answer!,Come avrei desiderato di rispondere sinceramente a quella domanda! ma come era difficile il farlo!,"Come volevo rispondere di questo , mi è difficile di trovare un ' altra risposta ."
1553,"You think you will go and sit in the drawing-room, and you march off there.",Vi proponete di riposarvi un po’ nel salotto e vi andate.,"Tu credi che tu andrai a sedere in salotto , in salotto , e voi , vi ."
1554,"Gladdening words! It seemed I could hear all that was to come--whatever the disclosures might be--with comparative tranquillity. Since he was not in the grave, I could bear, I thought, to learn that he was at the Antipodes.","Poiché non era nella tomba, potevo apprender tutto con una calma relativa; così domandai:","Le parole mi parvero dal mio supplizio e che quella crisi mi avrebbe potuto trovare in una calma , non era in quella calma , perché fui in collera , credei vedere che l ' indirizzo ."
1555,I quite forgot.,M’ero per un momento obliato.,Io non avevo dimenticato .
1556,"She stopped and looked at the crown of an aspen trembling in the wind, with its clean-washed leaves glistening brilliantly in the cold sunshine, and she felt that they would not forgive, that everybody would now be as pitiless toward her as the sky and the trees, and again she felt that duality in her soul.","Indugiatasi a guardare le cime delle tremule che si dondolavano al vento con le foglie scintillanti e vivide nel sole freddo, capì che non le avrebbero perdonato, che tutto e tutti sarebbero stati spietati con lei, come quel cielo, come quel verde. E di nuovo sentì che nell’animo suo avveniva quel tale sdoppiamento.","Ella si fermò e , guardando la corona bianca di fiori , con le sue foglie sottili nude , un sole freddo e freddo , che non avrebbe voluto , e sentiva che tutti i suoi occhi si sarebbero buoni , come ora col cielo , ella si sentiva sempre più vicino al cielo ."
1557,"The boat may possibly have come to the conclusion, judging from a cursory view of our behaviour, that we had come out for a morning's suicide, and had thereupon determined to disappoint us.","Chi sa che la barca non fosse giunta alla conclusione, giudicando da un’idea superficiale della nostra condotta, che noi quella mattina avessimo l’intenzione di suicidarci e che quindi avesse deliberato di deluderci.","La barca può essere stata fatta da noi , è inutile d ’ una conclusione d ’ accordo , che , cioè , avremmo dovuto portare una mattina di , e s ’ era fatto mal di ."
1558,"Mrs. Fairfax's room and yours are the nearest to master's; but Mrs. Fairfax said she heard nothing: when people get elderly, they often sleep heavy.""",La vostra camera e quella della signora Fairfax sono le più vicine. La signora Fairfax dice che non ha sentito nulla; quando s'invecchia si ha il sonno duro.,"La signora Fairfax , nella stanza della signora Fairfax si è più vicina alla tavola , ma la signora Fairfax disse , che non parlava nulla ."
1559,'I? Not at all!,— Io? per nulla.,— Io ? non sono affatto .
1560,"When he entered the auditorium, brilliantly illuminated by chandeliers and bronze gas brackets, the noise still continued.","Quando egli entrò nella sala tutta illuminata dai lampadari e dai becchi a gas di bronzo, il fragore continuava ancora.","Quando entrò nel corridoio , il sole s ’ era e le patate ."
1561,"Is there anything wrong?""",Vi vedo venirmi incontro a ora così tarda?,Non c ’ è nulla da male ?
1562,"""Are there ladies at the Leas?""",— Vi sono delle signore in quella villa?,— Siete le signore del signor Rochester ?
1563,"And I was placed there, by whom I don't know: I was in no condition to note particulars; I was only aware that they had hoisted me up to the height of Mr. Brocklehurst's nose, that he was within a yard of me, and that a spread of shot orange and purple silk pelisses and a cloud of silvery plumage extended and waved below me.","Mi accorsi che mi avevano alzata sulla sedia, ma non so chi fosse stata.","Non sapevo che , in cui ero entrato ; ero stata in me stesso il biglietto , sapevo che non potevo sopportare il naso del signor Bockelhurst , e il naso di un lato del signor Bockelhurst mi stava in un nastro e che mi stava in un mantello di seta , con un paio di fiori di fiori d ' oro e di fiori che mi ."
1564,"We entered the quiet and humble temple; the priest waited in his white surplice at the lowly altar, the clerk beside him.",Noi entrammo nel quieto ed umile tempio. Il pastore era vestito di bianco e ci aspettava davanti all'altare basso; l'aiuto stavagli accanto.,"Andammo fino all ' , come , col prete si aspettavano in silenzio , il viso all ' altare ."
1565,"And though the answer did not mean anything, the general made as though he had heard a clever reply from a clever man, and quite appreciated la pointe de la sauce.'","E sebbene la risposta non significasse nulla, l’ufficiale fece finta di aver colto una battuta di spirito intelligente, detta da un uomo d’ingegno e di aver capito in pieno la pointe de la sauce.","E , pur senza rispondere nulla , l ’ generale , le appariva come un uomo molto intelligente , la di un uomo e la la ."
1566,"Having seen her down to the hall and again kissed her hand, a little above the glove just where the pulse beat, and having told her some rubbish so daring that she did not know whether to be angry or to laugh, Oblonsky went to his sister's room.","Accompagnata la principessa Betsy fino all’ingresso, baciatale ancora una volta la mano più su del guanto, là dove batte il polso, e, lanciatele ancora delle amenità tanto poco convenienti ch’ella non sapeva più se arrabbiarsi o riderne, Stepan Arkad’ic entrò dalla sorella.","la stanza per andare a sedere , la baciò la mano , un po ’ al guanto , che si il polso , le disse che , , non sapeva che si , Stepan Arkad ’ ic si mise a ridere per la sorella ."
1567,I won't submit to him; I won't let him educate me...,Non mi assoggetterò a lui; non gli permetterò di plasmarmi.,"Io non mi , non lo farò , non lo farò ..."
1568,"'I was not in a hurry,' replied Karenin, coldly. 'In a case like this it was impossible to consult anyone.",— Io non ho avuto fretta — disse freddo Aleksej Aleksandrovic — e in simili casi nessuno può dar consigli.,"— Non mi sono in fretta — rispose freddamente Aleksej Aleksandrovic . — A proposito di questo , in caso di chiunque non fosse impossibile ."
1569,I could not lay a finger anywhere but I was pricked; and now I seem to have gathered up a stray lamb in my arms.,"Non ho potuto allungare un dito, senza sentirmi pungere e ora state tranquilla fra le mie braccia come un agnellino mansueto.","Non potei trovare un dito nel mio dito , ma ero così assuefatta a guardare un dito , così mi pareva che qualcuno fosse stato ."
1570,"Well did I remember Mrs. Reed's face, and I eagerly sought the familiar image. It is a happy thing that time quells the longings of vengeance and hushes the promptings of rage and aversion. I had left this woman in bitterness and hate, and I came back to her now with no other emotion than a sort of ruth for her great sufferings, and a strong yearning to forget and forgive all injuries--to be reconciled and clasp hands in amity. The well-known face was there: stern, relentless as ever--there was that peculiar eye which nothing could melt, and the somewhat raised, imperious, despotic eyebrow.","Mi rammentavo bene il viso della signora Reed e cercai nel letto quella nota figura; rividi quegli occhi implacabili, quei sopraccigli arcuati, imperiosi e dispotici.","Lo ricordo della signora Reed , e mi misi a reprimere la sua impressione che faceva piacere per un ' idea di rabbia e di rimprovero per e di rabbia . Mi era venuta in mente l ' agitazione di l ' agitazione e di non esser stata data quella di quelle stesse parole , ma ora , in mezzo di un tratto di gioia , con le sue colpe e della sua commozione che il suo sguardo , si il suo sguardo , si , si , si poteva sorridere con le sue labbra , il sorriso , , sempre , non si poteva cambiare il suo sguardo ."
1571,What view do you take of my position? What do you think?,"Cosa pensi mai della mia situazione, cosa pensi, cosa? — ella domandò.",Che cosa avete fatto la mia posizione ?
1572,"And if any one should say: Caesar obtained empire by liberality, and many others have reached the highest positions by having been liberal, and by being considered so, I answer: Either you are a prince in fact, or in a way to become one.","E se alcuno dicessi: Cesare con la liberalità pervenne allo imperio, e molti altri, per essere stati et essere tenuti liberali, sono venuti a gradi grandissimi; rispondo: o tu se' principe fatto, o tu se' in via di acquistarlo: nel primo caso, questa liberalità è dannosa; nel secondo, è bene necessario essere tenuto liberale.","E se alcuno , se si considerrà el principe , fu , con altri altri altri , e ' altri furono stati dal modo , e ' quali io son governati con la risposta : in uno principe , il principe , o per sempre in uno stato , uno principe ."
1573,"""Yes; this is the dining-room. I have just opened the window, to let in a little air and sunshine; for everything gets so damp in apartments that are seldom inhabited; the drawing-room yonder feels like a vault.""",Le stanze disabitate sono umide come cantine; nel salotto c'è un forte odore di muffa.,"— Sì , è la sala da pranzo , ho aperto la finestra , per un ' aria e il sole ; perché tutto si è fatto così cupo , che non si trova in nessun posto ."
1574,"Have you ever seen George work?"" he added, turning to me.","Si è visto mai Giorgio lavorare? — aggiunse, volgendosi a me.","Avete mai veduto Giorgio ? — aggiunse volgendosi a me , volgendosi a me ."
1575,"'But wherein am I to blame?' he asked himself, and as usual that question suggested another: Did those others – those Vronskys and Oblonskys and those fat-calved chamberlains – feel differently, love differently, marry differently?","“Ma di che cosa sono colpevole io?” diceva a se stesso. E questa domanda suscitava sempre in lui un’altra domanda: “Sentivano forse diversamente, amavano forse diversamente, si sposavano forse diversamente quelle altre persone, quei Vronskij, quegli Oblonskij... quei ciambellani dai polpacci grassi?”.","— Ma in questo modo io mi sono colpevole ? — disse , e , come sempre , la questione gli altri , tutti e due , quei vari piccoli Vronskij , un certo amore , a qualsiasi amore , a chi sa perché ?"
1576,"'Well, you see... one goes on!","— Ma ecco, si fa!","— Su , ecco , va ’ qua ."
1577,"As my advice was by far the easiest to follow, we ended by adopting it, and contrived to embrace the gunwale and give her her head.","Siccome il mio consiglio era il più facile da seguire, finimmo con l’adottarlo, sforzandoci di abbracciare il capo di banda e far andare a suo talento la barca.","Come per il mio consiglio fu meglio per la più facile , non essendo in collera con me e la testa per il capo ."
1578,"And all the river down to Staines is dotted with small craft and boats and tiny coracles - which last are growing out of favour now, and are used only by the poorer folk.","E tutto il fiume giù fino a Staines è disseminato di piccole imbarcazioni, di barche, di leggeri battelli da pesca — ora fuori di moda e usati dalla gente più povera.","E il fiume , fino a Staines si , coi remi , , e le barche che sono stati pronte a destra , ora siete cambiata per la vera storia ."
1579,"The fact is, I was a trifle beside myself; or rather _out_ of myself, as the French would say: I was conscious that a moment's mutiny had already rendered me liable to strange penalties, and, like any other rebel slave, I felt resolved, in my desperation, to go all lengths.","È un fatto che non ero più io, o meglio ero fuori di me, come direbbero i francesi. Sapevo che quella ribellione momentanea mi avrebbe valso delle strane punizioni, e, pari a ogni schiavo ribelle, ero spinta agli estremi dalla disperazione stessa.","Il fatto è che io mi di perdere un po ' di tempo , o almeno , come ho detto , avrei capito che un momento di francese non mi avesse avuto il , e che di , mi sentivo di , e di non lasciarmi andare in quella espressione che era al di fuori ; ma era in su di me ."
1580,"Look at it how you like, it's horrid!'","Sia come vuoi, ma è un obbrobrio!","Guarda come , è così sciocco !"
1581,The doctor says it may be inflammation.,Il dottore dice che può trattarsi di infiammazione.,Il dottore dice che si potrà domani .
1582,"""Oh my! I wish I was,"" was the only answer I could get; and there I had to leave him.",— Dio volesse — fu la sola risposta che riuscii a cavargli di bocca; e dovetti lasciarlo lì.,"— Vorrei che potessi andare , — rispose l ' altro non avrei potuto ."
